act_id,act_title,act_number,act_year,publication_date,is_repealed,repealed_by,total_sections,url,scraped_at,full_content_preview
1532,"ব্যাংক রেজল্যুশন অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ১৯ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1532.html,2025-08-01 11:13:51,"ব্যাংক রেজল্যুশন অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 197..."
1533,"International Crimes (Tribunals) (Second Amendment) Ordinance, 2025",( ২০২৫ সনের ২০ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1533.html,2025-08-01 11:13:53,"International Crimes (Tribunals) (Second Amendment) Ordinance, 2025 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. N..."
1534,"সন্ত্রাস বিরোধী (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২১ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1534.html,2025-08-01 11:13:55,"সন্ত্রাস বিরোধী (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitutio..."
1535,"গ্রামীণ ব্যাংক (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২২ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1535.html,2025-08-01 11:13:57,"গ্রামীণ ব্যাংক (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution..."
1536,"জাতীয় সংসদের নির্বাচনি এলাকার সীমানা নির্ধারণ (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৩ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1536.html,2025-08-01 11:13:59,"জাতীয় সংসদের নির্বাচনি এলাকার সীমানা নির্ধারণ (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O...."
1537,"রাজস্ব নীতি ও রাজস্ব ব্যবস্থাপনা অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৪ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1537.html,2025-08-01 11:14:01,"রাজস্ব নীতি ও রাজস্ব ব্যবস্থাপনা অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Con..."
1538,"সাইবার সুরক্ষা অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৫ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1538.html,2025-08-01 11:14:03,"সাইবার সুরক্ষা অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 ..."
1539,"সরকারি চাকরি (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৬ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1539.html,2025-08-01 11:14:06,"সরকারি চাকরি (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution o..."
1540,"বঙ্গবন্ধু ক্রীড়াসেবী কল্যাণ ফাউন্ডেশন (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৭ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1540.html,2025-08-01 11:14:08,"বঙ্গবন্ধু ক্রীড়াসেবী কল্যাণ ফাউন্ডেশন (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 o..."
1541,"অর্থ অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৮ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1541.html,2025-08-01 11:14:10,"অর্থ অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. N..."
1542,"জাতীয় মুক্তিযোদ্ধা কাউন্সিল (সংশোধন) অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ২৯ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1542.html,2025-08-01 11:14:12,"জাতীয় মুক্তিযোদ্ধা কাউন্সিল (সংশোধন) অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The..."
1543,"জুলাই গণঅভ্যুত্থানে শহিদ পরিবার এবং জুলাই যোদ্ধাদের কল্যাণ ও পুনর্বাসন অধ্যাদেশ, ২০২৫",( ২০২৫ সনের ৩০ নং অধ্যাদেশ ),২০২৫,,False,,0,http://bdlaws.minlaw.gov.bd/act-1543.html,2025-08-01 11:14:14,"জুলাই গণঅভ্যুত্থানে শহিদ পরিবার এবং জুলাই যোদ্ধাদের কল্যাণ ও পুনর্বাসন অধ্যাদেশ, ২০২৫ Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English ২০২৫ সনের ০১ নং অধ্যাদেশ হইতে ৩৬ নং অধ্যাদেশ Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of ..."
